machine_id,timestamp,oxygen_ppm,gas_flow_rate_l_min,build_plate_temperature_deg_c
M000,2025-11-17 22:43:30.667855,144.0,7.14,249.4
M002,2025-11-17 22:45:30.837984,99.0,8.58,250.9
M001,2025-11-17 22:45:36.567728,160.0,6.94,401.1
M000,2025-11-17 22:58:30.667855,,,247.6
M002,2025-11-17 23:00:30.837984,88.0,,250.0
M001,2025-11-17 23:00:36.567728,155.0,7.04,401.4
M000,2025-11-17 23:13:30.667855,144.0,7.4,247.1
M002,2025-11-17 23:15:30.837984,98.0,8.1,249.2
M001,2025-11-17 23:15:36.567728,164.0,7.09,396.9
M000,2025-11-17 23:28:30.667855,143.0,6.88,251.2
M002,2025-11-17 23:30:30.837984,94.0,8.1,248.8
M001,2025-11-17 23:30:36.567728,165.0,,398.5
M000,2025-11-17 23:43:30.667855,148.0,6.75,250.9
M002,2025-11-17 23:45:30.837984,,7.92,250.7
M001,2025-11-17 23:45:36.567728,169.0,,400.4
M000,2025-11-17 23:58:30.667855,,6.81,251.2
M001,2025-11-18 00:00:36.567728,159.0,6.93,396.6
M000,2025-11-18 00:13:30.667855,146.0,7.02,247.0
M001,2025-11-18 00:15:36.567728,170.0,7.4,
M000,2025-11-18 00:28:30.667855,149.0,7.07,251.5
M001,2025-11-18 00:30:36.567728,153.0,7.41,399.9
M000,2025-11-18 00:43:30.667855,142.0,6.99,247.1
M001,2025-11-18 00:45:36.567728,176.0,6.99,399.9
M000,2025-11-18 00:58:30.667855,139.0,6.89,249.7
M001,2025-11-18 01:00:36.567728,165.0,7.13,400.7
M000,2025-11-18 01:13:30.667855,136.0,6.62,249.0
M001,2025-11-18 01:15:36.567728,160.0,7.07,401.6
M000,2025-11-18 01:28:30.667855,146.0,6.82,252.2
M001,2025-11-18 01:30:36.567728,145.0,,401.1
M000,2025-11-18 01:43:30.667855,148.0,7.33,250.2
M001,2025-11-18 01:45:36.567728,161.0,7.33,399.0
M000,2025-11-18 01:58:30.667855,146.0,6.97,251.6
M001,2025-11-18 02:00:36.567728,164.0,7.68,399.3
M000,2025-11-18 02:13:30.667855,150.0,6.98,249.4
M001,2025-11-18 02:15:36.567728,155.0,6.89,397.7
M000,2025-11-18 02:28:30.667855,154.0,6.83,250.7
M001,2025-11-18 02:30:36.567728,157.0,7.29,
M000,2025-11-18 02:43:30.667855,148.0,6.77,250.3
M001,2025-11-18 02:45:36.567728,154.0,7.21,401.2
M000,2025-11-18 02:58:30.667855,147.0,7.22,252.2
M001,2025-11-18 03:00:36.567728,169.0,7.15,399.1
M002,2025-11-18 03:12:56.757839,107.0,8.33,98.8
M000,2025-11-18 03:13:30.667855,149.0,,248.4
M001,2025-11-18 03:15:36.567728,172.0,7.1,398.5
M002,2025-11-18 03:27:56.757839,95.0,8.31,98.9
M000,2025-11-18 03:28:30.667855,140.0,,250.3
M001,2025-11-18 03:30:36.567728,162.0,7.09,398.1
M002,2025-11-18 03:42:56.757839,97.0,8.48,
M000,2025-11-18 03:43:30.667855,145.0,7.18,248.3
M001,2025-11-18 03:45:36.567728,143.0,7.16,397.9
M002,2025-11-18 03:57:56.757839,92.0,8.29,98.4
M000,2025-11-18 03:58:30.667855,140.0,7.01,250.1
M001,2025-11-18 04:00:36.567728,155.0,7.09,402.0
M002,2025-11-18 04:12:56.757839,106.0,8.39,103.5
M000,2025-11-18 04:13:30.667855,142.0,7.19,248.5
M001,2025-11-18 04:15:36.567728,151.0,7.02,400.3
M002,2025-11-18 04:27:56.757839,93.0,8.29,100.4
M000,2025-11-18 04:28:30.667855,133.0,6.95,250.2
M001,2025-11-18 04:30:36.567728,,6.76,398.9
M002,2025-11-18 04:42:56.757839,94.0,8.33,98.0
M000,2025-11-18 04:43:30.667855,141.0,,253.3
M001,2025-11-18 04:45:36.567728,164.0,6.73,401.9
M002,2025-11-18 04:57:56.757839,97.0,8.33,99.7
M000,2025-11-18 04:58:30.667855,,7.17,249.5
M001,2025-11-18 05:00:36.567728,173.0,7.18,401.0
M002,2025-11-18 05:12:56.757839,93.0,8.56,101.9
M000,2025-11-18 05:13:30.667855,154.0,6.98,248.7
M001,2025-11-18 05:15:36.567728,176.0,7.07,397.4
M002,2025-11-18 05:27:56.757839,88.0,8.49,100.3
M000,2025-11-18 05:28:30.667855,141.0,,249.7
M001,2025-11-18 05:30:36.567728,168.0,,400.0
M002,2025-11-18 05:42:56.757839,107.0,8.23,100.7
M000,2025-11-18 05:43:30.667855,148.0,7.31,248.3
M001,2025-11-18 05:45:36.567728,155.0,,400.1
M002,2025-11-18 05:57:56.757839,91.0,8.28,99.2
M000,2025-11-18 05:58:30.667855,149.0,6.91,250.4
M001,2025-11-18 06:00:36.567728,166.0,6.95,397.2
M002,2025-11-18 06:12:56.757839,,8.31,
M000,2025-11-18 06:13:30.667855,141.0,6.79,253.1
M001,2025-11-18 06:15:36.567728,180.0,6.92,401.1
M002,2025-11-18 06:27:56.757839,93.0,8.61,96.8
M000,2025-11-18 06:28:30.667855,139.0,,249.9
M001,2025-11-18 06:30:36.567728,159.0,7.05,397.0
M002,2025-11-18 06:42:56.757839,97.0,8.18,100.8
M000,2025-11-18 06:43:30.667855,136.0,,251.1
M001,2025-11-18 06:45:36.567728,167.0,,399.7
M002,2025-11-18 06:57:56.757839,87.0,8.33,100.7
M000,2025-11-18 06:58:30.667855,146.0,6.79,252.4
M001,2025-11-18 07:00:36.567728,164.0,7.05,400.3
M002,2025-11-18 07:12:56.757839,92.0,8.46,99.5
M000,2025-11-18 07:13:30.667855,143.0,6.84,249.6
M001,2025-11-18 07:15:36.567728,166.0,7.15,400.2
M002,2025-11-18 07:27:56.757839,100.0,8.27,97.3
M000,2025-11-18 07:28:30.667855,143.0,6.95,246.9
M001,2025-11-18 07:30:36.567728,,6.94,400.0
M002,2025-11-18 07:42:56.757839,107.0,8.6,98.9
M000,2025-11-18 07:43:30.667855,142.0,7.06,248.5
M001,2025-11-18 07:45:36.567728,161.0,,401.5
M002,2025-11-18 07:57:56.757839,104.0,8.59,102.1
M000,2025-11-18 07:58:30.667855,143.0,6.9,250.9
M001,2025-11-18 08:00:36.567728,158.0,7.09,400.3
M002,2025-11-18 08:12:56.757839,97.0,8.62,101.3
M000,2025-11-18 08:13:30.667855,139.0,,249.9
M001,2025-11-18 08:15:36.567728,170.0,6.76,399.2
M002,2025-11-18 08:27:56.757839,90.0,,99.1
M000,2025-11-18 08:28:30.667855,154.0,7.0,251.7
M001,2025-11-18 08:30:36.567728,161.0,,398.4
M002,2025-11-18 08:42:56.757839,99.0,8.41,
M000,2025-11-18 08:43:30.667855,134.0,7.05,249.7
M001,2025-11-18 08:45:36.567728,155.0,,400.7
M002,2025-11-18 08:57:56.757839,109.0,8.4,100.6
M000,2025-11-18 08:58:30.667855,137.0,6.86,247.9
M001,2025-11-18 09:00:36.567728,179.0,7.07,400.9
M002,2025-11-18 09:12:56.757839,93.0,,101.9
M000,2025-11-18 09:13:30.667855,151.0,7.21,247.1
M001,2025-11-18 09:15:36.567728,158.0,7.23,399.0
M002,2025-11-18 09:27:56.757839,96.0,8.14,100.0
M000,2025-11-18 09:28:30.667855,133.0,6.71,249.4
M001,2025-11-18 09:30:36.567728,162.0,7.37,399.8
M002,2025-11-18 09:42:56.757839,89.0,8.47,98.9
M000,2025-11-18 09:43:30.667855,145.0,,249.7
M001,2025-11-18 09:45:36.567728,,,400.3
M002,2025-11-18 09:57:56.757839,95.0,8.18,99.8
M000,2025-11-18 09:58:30.667855,149.0,7.24,248.7
M001,2025-11-18 10:00:36.567728,174.0,7.12,400.3
M002,2025-11-18 10:12:56.757839,96.0,8.41,100.4
M000,2025-11-18 10:13:30.667855,141.0,,250.9
M001,2025-11-18 10:15:36.567728,160.0,7.24,399.9
M002,2025-11-18 10:27:56.757839,96.0,8.45,101.6
M000,2025-11-18 10:28:30.667855,143.0,7.27,251.4
M001,2025-11-18 10:30:36.567728,168.0,7.03,400.9
M002,2025-11-18 10:42:56.757839,,8.21,99.3
M000,2025-11-18 10:43:30.667855,139.0,6.79,251.2
M001,2025-11-18 10:45:36.567728,154.0,7.05,399.6
M002,2025-11-18 10:57:56.757839,94.0,8.24,98.9
M000,2025-11-18 10:58:30.667855,146.0,7.24,255.1
M001,2025-11-18 11:00:36.567728,164.0,7.31,402.3
M002,2025-11-18 11:12:56.757839,99.0,8.44,98.5
M000,2025-11-18 11:13:30.667855,140.0,6.71,246.9
M001,2025-11-18 11:15:36.567728,147.0,7.57,399.7
M002,2025-11-18 11:27:56.757839,100.0,8.39,100.3
M000,2025-11-18 11:28:30.667855,145.0,6.99,249.5
M001,2025-11-18 11:30:36.567728,181.0,,400.5
M002,2025-11-18 11:42:56.757839,99.0,8.54,99.7
M000,2025-11-18 11:43:30.667855,136.0,7.05,252.6
M001,2025-11-18 11:45:36.567728,158.0,7.58,400.9
M002,2025-11-18 11:57:56.757839,81.0,8.28,100.4
M000,2025-11-18 11:58:30.667855,142.0,6.66,254.8
M001,2025-11-18 12:00:36.567728,151.0,7.34,396.8
M002,2025-11-18 12:12:56.757839,90.0,8.45,101.1
M000,2025-11-18 12:13:30.667855,144.0,7.17,248.1
M001,2025-11-18 12:15:36.567728,176.0,7.07,400.2
M002,2025-11-18 12:27:56.757839,99.0,8.56,97.4
M000,2025-11-18 12:28:30.667855,151.0,7.14,252.0
M001,2025-11-18 12:30:36.567728,141.0,7.1,400.2
M002,2025-11-18 12:42:56.757839,98.0,8.37,100.7
M000,2025-11-18 12:43:30.667855,151.0,6.98,251.2
M001,2025-11-18 12:45:36.567728,171.0,7.07,397.7
M002,2025-11-18 12:57:56.757839,,8.6,100.5
M000,2025-11-18 12:58:30.667855,153.0,6.71,249.7
M001,2025-11-18 13:00:36.567728,178.0,7.49,399.3
M002,2025-11-18 13:12:56.757839,89.0,8.46,
M000,2025-11-18 13:13:30.667855,153.0,7.03,248.9
M001,2025-11-18 13:15:36.567728,147.0,6.94,400.3
M002,2025-11-18 13:27:56.757839,102.0,8.54,99.2
M000,2025-11-18 13:28:30.667855,141.0,,249.9
M001,2025-11-18 13:30:36.567728,167.0,6.76,399.4
M002,2025-11-18 13:42:56.757839,92.0,8.34,100.9
M000,2025-11-18 13:43:30.667855,142.0,7.28,250.5
M001,2025-11-18 13:45:36.567728,167.0,,401.6
M002,2025-11-18 13:57:56.757839,90.0,8.42,99.9
M000,2025-11-18 13:58:30.667855,153.0,7.17,248.2
M001,2025-11-18 14:00:36.567728,151.0,7.21,401.5
M002,2025-11-18 14:12:56.757839,94.0,,100.9
M000,2025-11-18 14:13:30.667855,146.0,6.89,249.8
M001,2025-11-18 14:15:36.567728,175.0,7.45,399.7
M002,2025-11-18 14:27:56.757839,91.0,8.51,99.5
M000,2025-11-18 14:28:30.667855,139.0,6.84,249.1
M001,2025-11-18 14:30:36.567728,163.0,7.34,400.0
M002,2025-11-18 14:42:56.757839,,8.63,
M000,2025-11-18 14:43:30.667855,,7.24,247.1
M001,2025-11-18 14:45:36.567728,162.0,7.02,400.5
M002,2025-11-18 14:57:56.757839,96.0,8.22,100.8
M000,2025-11-18 14:58:30.667855,145.0,7.35,251.0
M001,2025-11-18 15:00:36.567728,164.0,7.09,397.2
M002,2025-11-18 15:12:56.757839,91.0,8.6,98.6
M000,2025-11-18 15:13:30.667855,143.0,7.16,249.8
M001,2025-11-18 15:15:36.567728,170.0,6.96,399.6
M002,2025-11-18 15:27:56.757839,98.0,8.83,102.7
M000,2025-11-18 15:28:30.667855,131.0,6.58,248.9
M001,2025-11-18 15:30:36.567728,173.0,7.28,401.2
M002,2025-11-18 15:42:56.757839,92.0,8.24,100.8
M000,2025-11-18 15:43:30.667855,155.0,7.26,250.2
M001,2025-11-18 15:45:36.567728,168.0,7.49,399.1
M002,2025-11-18 15:57:56.757839,96.0,8.5,98.1
M000,2025-11-18 15:58:30.667855,135.0,7.25,248.3
M001,2025-11-18 16:00:36.567728,175.0,6.88,400.1
M002,2025-11-18 16:12:56.757839,91.0,8.56,100.9
M000,2025-11-18 16:13:30.667855,137.0,7.03,251.6
M001,2025-11-18 16:15:36.567728,161.0,6.88,400.0
M002,2025-11-18 16:27:56.757839,89.0,8.67,101.3
M000,2025-11-18 16:28:30.667855,135.0,,247.3
M001,2025-11-18 16:30:36.567728,155.0,7.03,401.4
M002,2025-11-18 16:42:56.757839,88.0,8.59,102.2
M000,2025-11-18 16:43:30.667855,138.0,7.06,252.0
M001,2025-11-18 16:45:36.567728,164.0,7.3,399.9
M002,2025-11-18 16:57:56.757839,93.0,8.19,98.9
M000,2025-11-18 16:58:30.667855,138.0,6.96,251.1
M001,2025-11-18 17:00:36.567728,161.0,,399.3
M002,2025-11-18 17:12:56.757839,105.0,8.33,
M000,2025-11-18 17:13:30.667855,139.0,6.88,249.0
M001,2025-11-18 17:15:36.567728,164.0,7.25,398.7
M002,2025-11-18 17:27:56.757839,105.0,8.83,99.7
M000,2025-11-18 17:28:30.667855,148.0,7.06,250.8
M001,2025-11-18 17:30:36.567728,166.0,7.14,399.3
M002,2025-11-18 17:42:56.757839,104.0,8.16,100.9
M000,2025-11-18 17:43:30.667855,141.0,7.25,
M001,2025-11-18 17:45:36.567728,154.0,7.28,400.3
M002,2025-11-18 17:57:56.757839,107.0,8.23,99.1
M000,2025-11-18 17:58:30.667855,147.0,7.11,248.1
M001,2025-11-18 18:00:36.567728,152.0,7.43,397.8
M002,2025-11-18 18:12:56.757839,101.0,8.25,100.8
M001,2025-11-18 18:15:36.567728,174.0,6.87,400.7
M002,2025-11-18 18:27:56.757839,100.0,8.09,100.4
M001,2025-11-18 18:30:36.567728,160.0,7.6,399.5
M002,2025-11-18 18:42:56.757839,90.0,,100.3
M001,2025-11-18 18:45:36.567728,172.0,6.92,400.2
M002,2025-11-18 18:57:56.757839,89.0,8.4,102.1
M001,2025-11-18 19:00:36.567728,164.0,7.24,400.9
M002,2025-11-18 19:12:56.757839,99.0,8.39,100.5
M001,2025-11-18 19:15:36.567728,152.0,7.16,399.3
M002,2025-11-18 19:27:56.757839,101.0,8.44,100.3
M001,2025-11-18 19:30:36.567728,166.0,7.11,396.0
M002,2025-11-18 19:42:56.757839,85.0,8.6,98.7
M001,2025-11-18 19:45:36.567728,158.0,7.44,401.8
M002,2025-11-18 19:57:56.757839,,8.01,101.2
M001,2025-11-18 20:00:36.567728,168.0,6.9,
M002,2025-11-18 20:12:56.757839,88.0,7.81,98.6
M001,2025-11-18 20:15:36.567728,159.0,7.36,401.2
M001,2025-11-18 20:30:36.567728,170.0,7.29,400.4
M001,2025-11-18 20:45:36.567728,163.0,6.94,401.1
M001,2025-11-18 21:00:36.567728,170.0,,401.2
M001,2025-11-18 21:15:36.567728,162.0,7.15,398.4
M001,2025-11-18 21:30:36.567728,,7.08,399.2
M001,2025-11-18 21:45:36.567728,154.0,7.34,398.2
M001,2025-11-18 22:00:36.567728,164.0,7.44,402.8
M001,2025-11-18 22:15:36.567728,170.0,6.96,400.3
M001,2025-11-18 22:30:36.567728,163.0,7.26,400.3
M001,2025-11-18 22:45:36.567728,169.0,7.28,400.4
M001,2025-11-18 23:00:36.567728,176.0,7.21,401.0
M001,2025-11-18 23:15:36.567728,164.0,6.9,400.4
M001,2025-11-18 23:30:36.567728,172.0,7.36,399.6
M001,2025-11-18 23:45:36.567728,169.0,7.07,400.2
M001,2025-11-19 00:00:36.567728,161.0,7.36,402.0
M001,2025-11-19 00:15:36.567728,168.0,7.24,399.3
M001,2025-11-19 00:30:36.567728,147.0,7.14,400.1
M001,2025-11-19 00:45:36.567728,160.0,7.06,402.8
M001,2025-11-19 01:00:36.567728,149.0,,399.7
M001,2025-11-19 01:15:36.567728,180.0,6.91,399.1
M001,2025-11-19 01:30:36.567728,162.0,7.45,400.3
M001,2025-11-19 01:45:36.567728,158.0,7.11,398.3
M001,2025-11-19 02:00:36.567728,178.0,7.0,401.2
M001,2025-11-19 02:15:36.567728,181.0,6.98,400.7
M001,2025-11-19 02:30:36.567728,168.0,6.94,399.4
M001,2025-11-19 02:45:36.567728,,7.42,400.4
M002,2025-11-19 02:55:53.608277,113.0,7.43,100.6
M001,2025-11-19 03:00:36.567728,156.0,7.24,403.7
M002,2025-11-19 03:10:53.608277,106.0,,101.6
M001,2025-11-19 03:15:36.567728,155.0,6.92,400.2
M002,2025-11-19 03:25:53.608277,113.0,7.38,100.1
M001,2025-11-19 03:30:36.567728,158.0,7.22,401.2
M000,2025-11-19 03:30:56.485147,7.0,7.53,109.7
M002,2025-11-19 03:40:53.608277,116.0,7.28,102.6
M001,2025-11-19 03:45:36.567728,167.0,7.28,400.6
M000,2025-11-19 03:45:56.485147,,7.48,109.0
M002,2025-11-19 03:55:53.608277,102.0,7.41,100.2
M001,2025-11-19 04:00:36.567728,167.0,7.08,401.3
M000,2025-11-19 04:00:56.485147,8.0,7.84,110.1
M002,2025-11-19 04:10:53.608277,114.0,7.55,98.7
M001,2025-11-19 04:15:36.567728,169.0,,400.6
M000,2025-11-19 04:15:56.485147,17.0,7.09,112.2
M002,2025-11-19 04:25:53.608277,107.0,7.75,101.3
M001,2025-11-19 04:30:36.567728,149.0,6.79,401.6
M000,2025-11-19 04:30:56.485147,4.0,,108.3
M002,2025-11-19 04:40:53.608277,116.0,,103.1
M001,2025-11-19 04:45:36.567728,152.0,6.98,400.9
M000,2025-11-19 04:45:56.485147,10.0,7.55,110.4
M002,2025-11-19 04:55:53.608277,112.0,7.37,100.3
M001,2025-11-19 05:00:36.567728,164.0,6.77,400.3
M000,2025-11-19 05:00:56.485147,6.0,7.39,108.8
M002,2025-11-19 05:10:53.608277,110.0,,102.2
M001,2025-11-19 05:15:36.567728,162.0,7.06,401.3
M000,2025-11-19 05:15:56.485147,3.0,7.55,108.7
M002,2025-11-19 05:25:53.608277,123.0,7.04,99.5
M001,2025-11-19 05:30:36.567728,171.0,7.13,399.2
M000,2025-11-19 05:30:56.485147,7.0,8.0,109.0
M002,2025-11-19 05:40:53.608277,110.0,7.55,98.0
M001,2025-11-19 05:45:36.567728,156.0,6.39,398.5
M000,2025-11-19 05:45:56.485147,15.0,7.53,110.1
M002,2025-11-19 05:55:53.608277,,,98.3
M001,2025-11-19 06:00:36.567728,144.0,7.17,401.3
M000,2025-11-19 06:00:56.485147,,7.64,111.8
M002,2025-11-19 06:10:53.608277,113.0,,98.5
M001,2025-11-19 06:15:36.567728,166.0,7.1,399.8
M000,2025-11-19 06:15:56.485147,14.0,7.67,109.1
M002,2025-11-19 06:25:53.608277,113.0,7.12,98.7
M001,2025-11-19 06:30:36.567728,152.0,7.12,399.1
M000,2025-11-19 06:30:56.485147,5.0,7.95,109.4
M002,2025-11-19 06:40:53.608277,119.0,7.6,100.9
M001,2025-11-19 06:45:36.567728,161.0,6.84,397.8
M000,2025-11-19 06:45:56.485147,9.0,7.63,107.5
M002,2025-11-19 06:55:53.608277,112.0,7.3,99.0
M001,2025-11-19 07:00:36.567728,149.0,7.05,400.2
M000,2025-11-19 07:00:56.485147,7.0,7.4,109.8
M002,2025-11-19 07:10:53.608277,122.0,7.04,
M001,2025-11-19 07:15:36.567728,176.0,7.06,400.4
M000,2025-11-19 07:15:56.485147,,7.81,110.7
M002,2025-11-19 07:25:53.608277,115.0,7.55,99.4
M001,2025-11-19 07:30:36.567728,165.0,7.2,399.6
M000,2025-11-19 07:30:56.485147,5.0,7.25,108.7
M002,2025-11-19 07:40:53.608277,111.0,7.12,100.6
M001,2025-11-19 07:45:36.567728,170.0,7.1,399.6
M000,2025-11-19 07:45:56.485147,9.0,7.72,108.7
M002,2025-11-19 07:55:53.608277,115.0,7.39,101.7
M001,2025-11-19 08:00:36.567728,170.0,7.39,
M000,2025-11-19 08:00:56.485147,9.0,7.59,110.2
M002,2025-11-19 08:10:53.608277,116.0,7.56,97.7
M001,2025-11-19 08:15:36.567728,159.0,7.14,401.4
M000,2025-11-19 08:15:56.485147,14.0,7.37,111.6
M002,2025-11-19 08:25:53.608277,116.0,6.89,99.8
M001,2025-11-19 08:30:36.567728,148.0,7.04,399.9
M000,2025-11-19 08:30:56.485147,18.0,7.26,109.8
M002,2025-11-19 08:40:53.608277,115.0,7.28,99.0
M001,2025-11-19 08:45:36.567728,171.0,7.24,400.7
M000,2025-11-19 08:45:56.485147,9.0,7.75,111.4
M002,2025-11-19 08:55:53.608277,100.0,7.05,99.2
M001,2025-11-19 09:00:36.567728,170.0,7.22,398.4
M000,2025-11-19 09:00:56.485147,18.0,7.65,108.2
M002,2025-11-19 09:10:53.608277,114.0,7.18,100.4
M001,2025-11-19 09:15:36.567728,156.0,6.99,400.4
M000,2025-11-19 09:15:56.485147,7.0,7.39,108.6
M002,2025-11-19 09:25:53.608277,116.0,7.38,100.1
M001,2025-11-19 09:30:36.567728,166.0,7.11,399.0
M000,2025-11-19 09:30:56.485147,21.0,7.78,108.2
M002,2025-11-19 09:40:53.608277,112.0,,99.2
M000,2025-11-19 09:45:56.485147,20.0,7.52,109.5
M002,2025-11-19 09:55:53.608277,123.0,7.32,99.3
M000,2025-11-19 10:00:56.485147,9.0,7.73,109.2
M002,2025-11-19 10:10:53.608277,125.0,7.54,100.3
M000,2025-11-19 10:15:56.485147,22.0,7.74,111.7
M002,2025-11-19 10:25:53.608277,100.0,7.6,99.8
M000,2025-11-19 10:30:56.485147,11.0,7.87,110.4
M002,2025-11-19 10:40:53.608277,115.0,7.16,100.8
M000,2025-11-19 10:45:56.485147,13.0,8.0,112.0
M002,2025-11-19 10:55:53.608277,121.0,7.49,99.3
M000,2025-11-19 11:00:56.485147,18.0,7.66,108.6
M002,2025-11-19 11:10:53.608277,104.0,7.27,102.2
M000,2025-11-19 11:15:56.485147,15.0,7.61,110.9
M002,2025-11-19 11:25:53.608277,116.0,7.25,100.0
M000,2025-11-19 11:30:56.485147,8.0,7.63,109.4
M002,2025-11-19 11:40:53.608277,122.0,7.59,98.7
M000,2025-11-19 11:45:56.485147,19.0,7.6,107.7
M002,2025-11-19 11:55:53.608277,114.0,7.67,101.2
M000,2025-11-19 12:00:56.485147,16.0,7.42,111.5
M002,2025-11-19 12:10:53.608277,118.0,7.38,98.7
M000,2025-11-19 12:15:56.485147,15.0,7.9,110.5
M002,2025-11-19 12:25:53.608277,113.0,7.29,100.6
M000,2025-11-19 12:30:56.485147,,7.88,111.0
M002,2025-11-19 12:40:53.608277,,7.24,100.7
M000,2025-11-19 12:45:56.485147,5.0,,113.0
M002,2025-11-19 12:55:53.608277,115.0,7.31,102.3
M000,2025-11-19 13:00:56.485147,6.0,7.38,111.0
M002,2025-11-19 13:10:53.608277,112.0,7.42,100.5
M000,2025-11-19 13:15:56.485147,8.0,7.95,109.2
M002,2025-11-19 13:25:53.608277,114.0,7.55,101.8
M000,2025-11-19 13:30:56.485147,16.0,7.69,109.4
M002,2025-11-19 13:40:53.608277,127.0,7.12,98.6
M000,2025-11-19 13:45:56.485147,11.0,7.53,108.1
M002,2025-11-19 13:55:53.608277,114.0,7.34,100.7
M000,2025-11-19 14:00:56.485147,,7.4,110.7
M002,2025-11-19 14:10:53.608277,116.0,7.22,101.1
M000,2025-11-19 14:15:56.485147,10.0,7.75,111.2
M002,2025-11-19 14:25:53.608277,107.0,,100.1
M000,2025-11-19 14:30:56.485147,0.0,7.7,111.0
M001,2025-11-19 14:37:23.901626,113.0,7.59,152.1
M002,2025-11-19 14:40:53.608277,120.0,7.18,100.7
M000,2025-11-19 14:45:56.485147,,7.57,110.1
M001,2025-11-19 14:52:23.901626,95.0,7.85,151.3
M002,2025-11-19 14:55:53.608277,119.0,,99.0
M000,2025-11-19 15:00:56.485147,26.0,7.67,111.6
M001,2025-11-19 15:07:23.901626,108.0,7.69,150.7
M002,2025-11-19 15:10:53.608277,110.0,7.19,102.8
M000,2025-11-19 15:15:56.485147,0.0,7.8,110.6
M001,2025-11-19 15:22:23.901626,97.0,7.63,149.6
M002,2025-11-19 15:25:53.608277,103.0,7.3,97.9
M000,2025-11-19 15:30:56.485147,0.0,7.73,109.5
M001,2025-11-19 15:37:23.901626,101.0,7.66,149.6
M002,2025-11-19 15:40:53.608277,115.0,7.33,98.2
M000,2025-11-19 15:45:56.485147,14.0,7.76,109.9
M001,2025-11-19 15:52:23.901626,105.0,7.1,148.7
M002,2025-11-19 15:55:53.608277,105.0,7.18,100.6
M000,2025-11-19 16:00:56.485147,20.0,,106.4
M001,2025-11-19 16:07:23.901626,100.0,,150.9
M002,2025-11-19 16:10:53.608277,123.0,7.49,100.7
M000,2025-11-19 16:15:56.485147,9.0,7.81,108.8
M001,2025-11-19 16:22:23.901626,105.0,,149.8
M002,2025-11-19 16:25:53.608277,119.0,7.57,101.1
M000,2025-11-19 16:30:56.485147,,7.83,109.6
M001,2025-11-19 16:37:23.901626,115.0,7.51,151.7
M002,2025-11-19 16:40:53.608277,107.0,7.38,100.7
M000,2025-11-19 16:45:56.485147,9.0,7.9,110.2
M001,2025-11-19 16:52:23.901626,116.0,7.55,147.6
M002,2025-11-19 16:55:53.608277,133.0,7.56,98.8
M000,2025-11-19 17:00:56.485147,7.0,7.37,111.8
M001,2025-11-19 17:07:23.901626,111.0,7.74,152.1
M002,2025-11-19 17:10:53.608277,106.0,7.1,98.2
M000,2025-11-19 17:15:56.485147,10.0,7.95,111.3
M001,2025-11-19 17:22:23.901626,105.0,7.72,149.8
M002,2025-11-19 17:25:53.608277,113.0,7.36,100.3
M000,2025-11-19 17:30:56.485147,10.0,7.67,107.8
M001,2025-11-19 17:37:23.901626,113.0,7.66,147.3
M002,2025-11-19 17:40:53.608277,122.0,,98.4
M000,2025-11-19 17:45:56.485147,25.0,7.68,110.7
M001,2025-11-19 17:52:23.901626,108.0,7.41,148.6
M002,2025-11-19 17:55:53.608277,119.0,7.63,100.8
M000,2025-11-19 18:00:56.485147,16.0,7.69,112.2
M001,2025-11-19 18:07:23.901626,111.0,7.45,149.3
M002,2025-11-19 18:10:53.608277,120.0,,100.2
M000,2025-11-19 18:15:56.485147,2.0,7.81,108.9
M001,2025-11-19 18:22:23.901626,91.0,7.63,150.9
M002,2025-11-19 18:25:53.608277,113.0,7.58,97.9
M000,2025-11-19 18:30:56.485147,5.0,7.7,110.4
M001,2025-11-19 18:37:23.901626,121.0,7.45,150.3
M002,2025-11-19 18:40:53.608277,,7.55,100.3
M000,2025-11-19 18:45:56.485147,13.0,7.45,110.8
M001,2025-11-19 18:52:23.901626,113.0,7.35,153.8
M002,2025-11-19 18:55:53.608277,109.0,7.3,98.8
M000,2025-11-19 19:00:56.485147,4.0,7.56,
M001,2025-11-19 19:07:23.901626,100.0,7.97,151.1
M002,2025-11-19 19:10:53.608277,117.0,8.01,102.2
M000,2025-11-19 19:15:56.485147,17.0,7.45,107.7
M001,2025-11-19 19:22:23.901626,85.0,7.68,148.0
M002,2025-11-19 19:25:53.608277,115.0,,99.2
M000,2025-11-19 19:30:56.485147,3.0,,111.6
M001,2025-11-19 19:37:23.901626,107.0,7.3,150.7
M002,2025-11-19 19:40:53.608277,120.0,7.38,101.6
M000,2025-11-19 19:45:56.485147,16.0,7.45,112.4
M001,2025-11-19 19:52:23.901626,,7.55,149.9
M002,2025-11-19 19:55:53.608277,111.0,7.42,98.4
M000,2025-11-19 20:00:56.485147,10.0,7.23,
M001,2025-11-19 20:07:23.901626,99.0,7.92,148.5
M002,2025-11-19 20:10:53.608277,115.0,7.26,101.1
M000,2025-11-19 20:15:56.485147,9.0,7.56,110.3
M001,2025-11-19 20:22:23.901626,107.0,7.78,150.8
M002,2025-11-19 20:25:53.608277,109.0,7.53,97.5
M000,2025-11-19 20:30:56.485147,15.0,,111.4
M001,2025-11-19 20:37:23.901626,102.0,,152.1
M002,2025-11-19 20:40:53.608277,109.0,7.45,99.7
M000,2025-11-19 20:45:56.485147,4.0,7.58,110.1
